url,title,image_url,description,ingredient,step,match_ingredient
https://icook.tw/recipes/97794,【輕鬆手作】蕃茄海鮮義大利麵,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/97794/large_5dd7992586251a85.jpg,蕃茄海鮮義大利麵是紅醬中不敗的經典料理，吃的到蕃茄的甘甜味和海鮮的鮮味，紅醬準備起來還可以拌飯、沾吐司、做三明治，這個週末和家人一起試試吧！,義大利麵直麵|橄欖油|鹽|月桂葉|新鮮蕃茄|蕃茄糊|洋蔥|蒜頭|鹽|義式香料|黑胡椒|水|白酒|綠色蔬菜|蛤蜊|中卷|蝦子|,"1.<span class=""group_2"">紅醬</span>食材一覽|2.<span class=""group_2"">紅醬</span>蕃茄洗淨後去蒂，於頂端輕輕劃十字入沸水汆燙，待皮捲起即可撈出|3.<span class=""group_2"">紅醬</span>蕃茄去皮後切丁  洋蔥切絲  蒜頭切片|4.<span class=""group_2"">紅醬</span>平底鍋下油後，爆香洋蔥、蒜頭，依序加入新鮮蕃茄丁、蕃茄糊拌勻|5.<span class=""group_2"">紅醬</span>更換成湯鍋，再加入2000cc水|6.＊可視個人喜好調整調味料(鹽、黑胡椒、義式香料)，九層塔最後會變色，撈起醬汁顏色會比較漂亮|7.<span class=""group_1"">煮麵</span>水滾後，加入約10公克的鹽和些許橄欖油，以傘狀下義大利麵，每人份的義大利麵約拾圓硬幣大小。|8.<span class=""group_1"">煮麵</span>每人喜歡的口感不一樣，可以不時撈起試吃軟硬度，約8分熟即可，醬汁拌炒過程還會再加熱。|9.<span class=""group_1"">煮麵</span>煮好後的義大利麵，可以再拌入一點橄欖油，比較不容易沾黏。|10.<span class=""group_3"">配料</span>熱鍋下橄欖油，加入蒜頭、洋蔥|11.<span class=""group_3"">配料</span>依序加入海鮮料、紅醬、蔬菜、白酒|12.<span class=""group_3"">配料</span>煮熟後，起鍋備用|13.[組合]義大利麵先與紅醬拌煮|14.[組合]起鍋，讓麵條成捲狀擺盤，再把海鮮料均勻擺盤即可，大功告成！|",義大利麵|油|鹽|月桂葉|洋蔥|蒜|鹽|胡椒|蝦|優格|
https://icook.tw/recipes/97508,自製優格［電鍋版］,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/97508/large_2be68b438a282126.jpg,自製優格口感清爽，入口即化，不論是原味或是淋上果醬、蜂蜜等，都好吃到令人凍嘸條！,全脂牛奶|優酪乳|柚子醬|,1.牛奶、優酪乳倒入容器中並稍微攪拌均勻。|2.電鍋裏放上蒸架（避免接觸電鍋，溫度過高，發酵過度）再放入做法1的牛奶，蓋上鍋蓋，鍋緣架支筷子留空隙以幫助透氣&降溫。|3.插上電源，靜置約6-8小時即可。|4.放涼冷藏或天冷剛做好趁熱淋上果醬、糖漿熱熱的吃，攏好呷！|,牛奶|優格|
https://icook.tw/recipes/97463,芋泥金元寶蛋糕,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/97463/large_15416321fb879f28.jpg,外型討喜的金元寶蛋糕很適合作為過年的應景點心！,去皮的芋頭（切塊）|砂糖|牛奶|蛋黃|砂糖A|蛋白|砂糖B|低筋麵粉|牛奶|,"1.製作<span class=""group_1"">芋泥餡</span>。將蒸熟的芋頭趁熱壓成泥狀後，加入砂糖和牛奶拌勻，等至芋泥冷卻再裝入擠花袋內備用|2.將蛋黃和砂糖A用打蛋器攪打至顏色變白|3.製作蛋白霜。將蛋白放在另一個鋼盆內，用電動攪拌器攪打到粗泡後，分2次加入砂糖B，持續攪打至有光澤，末端呈尖立狀|4.把步驟3的蛋白霜分2次加入步驟2，邊轉動鋼盆邊攪拌均勻|5.篩入低筋麵粉拌勻|6.將牛奶倒在橡皮刮刀上，再以轉圈的方式混拌均勻|7.將步驟6拌好的麵糊裝入擠花袋內，在鋪上烘培紙的烤盤上擠出約10公分長的橢圓狀。放入已預熱180℃的烤箱中，烤8分鐘（烘烤的溫度和時間請依各家的烤箱作調整）。出爐後，將蛋糕連同烘焙紙移出烤盤放涼，等至蛋糕完全冷卻，再將蛋糕從烘焙紙取下|8.將蛋糕的烘烤面朝下，在一側擠上步驟1的芋泥餡，再對摺固定即可|",糖|牛奶|蛋黃醬|糖|蛋|糖|麵粉|牛奶|優格|
https://icook.tw/recipes/97905,椒鹽花枝,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/97905/large_4cfd10dbba784fd7.jpg,炸好的花枝加上椒鹽口味幫襯，家裡就是最熱鬧的熱炒店,花枝片|生蛋黃|蔥末蒜末以及辣椒末|地瓜粉|醬油|胡椒鹽|檸檬汁|,1.將花枝片成適當大小，並切花刀。|2.將花枝片與生蛋黃以及少許醬油充分混和後，倒入一匙地瓜粉繼續攪拌|3.當油溫至160度後，將花枝片再仔細沾上乾地瓜粉後下鍋炸，炸至金黃色就可以起鍋瀝油|4.爆香蔥末蒜末以及辣椒末後，將瀝好油的花枝片入鍋並灑上胡椒鹽，輕輕拌炒後即可上桌|5.可以擠幾滴檸檬汁，讓味道更清爽|,蛋|蒜|油|胡椒|檸檬|優格|
https://icook.tw/recipes/70361,只要兩顆蛋+一根香蕉的簡單鬆餅!,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/70361/large_5db72e8acbd18e79.jpg,"這個是在美國流傳已久的超簡單食譜! 只要兩顆蛋+一根香蕉就能做出又香又甜又好吃的鬆餅! 完全無糖無油, 低卡又低熱量, 完全滿足嘴饞的你!",蛋|香蕉|,"1.準備好材料|2.將香蕉用叉子壓成泥, 再加兩顆蛋全部攪在一起成一個糊狀, 直到沒有香蕉顆粒為止.|3.開中小火, 兩面各煎30秒-1分鐘   *註明我用不沾鍋所以沒有放任何油去煎喔!如果是普通平底鍋可以試試用少許奶油來煎~|4.可以做大概20個小鬆餅! 是不是很簡單啊! 可以加楓糖漿更甜蜜!|",蛋黃醬|香蕉|優格|
https://icook.tw/recipes/97823,整顆番茄-白醬雞肉燉飯,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/97823/large_f564944177d97171.jpg,熱門食譜「整顆番茄飯」變化版，以方便的北海道白醬塊調味，蒜香雞丁、彩椒、雙菇通通擺進去，快速美味的一鍋煮，牛奶燉飯也可以用電子鍋/電鍋輕鬆做喔!,白米|去骨雞腿肉|蒜末|北海道白醬塊|有機番茄|洋蔥|紅椒|黃椒|蘑菇|香菇|清水|牛奶|黑胡椒粒|,1.番茄底部畫上十字，其他材料洗淨切丁。白米一杯洗好，先放入內鍋。|2.取1/4的北海道白醬塊，切成小丁備用。|3.雞腿肉丁以雞皮朝下的方式入鍋，逼出油脂，兩面煎出赤色後，加入蒜末稍微炒香即可關火。|4.以整顆番茄為中心，將材料鋪在白米上。|5.再均勻鋪上切成丁的白醬塊。|6.最後倒入清水、牛奶，撒上適量黑胡椒粒，即可放入電子鍋中，以一般煮飯程序煮熟。（若是使用電鍋，請在外鍋放入一量米杯的水）。|7.煮好後以飯匙將番茄切碎混勻，即可盛盤享用囉！|8.綠色蔬菜放入鍋中一起烹煮容易變色，可在最後裝盤時再另外燙些青花菜，或是像這樣以可生吃的豌豆苗或其他生菜搭配。|,蒜|番茄|洋蔥|蘑菇|牛奶|胡椒|優格|
https://icook.tw/recipes/97633,酸辣麵疙瘩,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/97633/large_07dfdc38a4594bd9.jpg,麵疙瘩Ｑ彈咬勁十足，不論是乾炒還是煮湯，都讓人意猶未盡；自己ＤＩＹ手工現捏麵疙瘩，既順口又有口感，加上湯中有不少配料，一碗下肚可真是滿足啊！,中筋麵粉|全麥（高筋）|鹽|水|沙拉油|豬肉（梅花肉或五花肉）|蔥|中型蕃茄|黑木耳|辣椒|青江菜(可隨加入個人喜愛蔬菜)|水(大約大碗公4~5碗)|白醋|烏醋|白胡椒粉|香油|,1.中、高筋麵粉混合一起過篩，再加入少許的鹽、水混合成團，再加入油揉均勻Ⓡ|2.１揉好的麵糰分成二等份。２再搓成與保鮮盒適當的長條形。３放入冷水，淹至麵糰。４再把保鮮盒蓋住，備用。泡水的用意在於：可讓麵糰先吸飽水份，這樣可防止麵疙瘩在煮湯汁的過程中，繼續澎脹沒Ｑ勁Ⓡ|3.備好所需的食材如：蔥、豬肉、蕃茄、黑木耳、青江菜、辣椒......等。可加入自己喜愛的食材，如海鮮Ⓡ|4.在鍋中加入少許的油，爆香蔥段，順序加入豬肉、辣椒、蕃茄、黑木耳，全部炒至均勻，再加入淹至食材的水分，等待水滾Ⓡ|5.再等待配料滾中，另煮一鍋水，水開後，轉中火，把長形麵糰用手捏一小糰捏扁，大小薄厚形狀隨個人Ⓡ|6.如麵疙瘩浮在水面上，即代表已熟，用杓子撈起瀝乾，或配料湯汁已煮滾可直接放入湯中Ⓡ|7.煮好的麵疙瘩，如沒吃太多，可加點香油，防止沾黏在一起，放入冰箱冷藏，要盡快煮完Ⓡ|8.把麵疙瘩放入配料湯中，再等待水滾，放入青江菜，加入調味料，鹹度自己在斟酌。攪拌均勻後，即可熄火Ⓡ|9.冷冷的天，吃碗酸辣麵疙瘩是一大滿足Ⓡ|,麵粉|鹽|油|豬肉|洋蔥|辣椒|青江菜|醋|醋|胡椒|油|優格|
https://icook.tw/recipes/97591,豆乳雞by戀戀家,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/97591/large_a933d0a692104740.jpg,街頭巷尾最受歡迎的國民美食：豆乳雞，在食安不安心的現在，自家廚房也可以輕鬆呈現歡迎到戀戀家尋找其他好滋味 https://www.facebook.com...,雞胸肉|蒜 末|薑 末|清 酒|麻油辣豆腐乳|辣 椒 粉|胡 椒 粉|味 霖|九層塔葉|地 瓜 粉|,1.將豆腐乳加入米酒、辣椒粉與味霖調勻，再加入蒜末與薑末將雞塊加入醃漬約2小時。|2.將雞塊均勻裹上薄薄一層地瓜粉後，備用。|3.油鍋倒入油加熱約160度，將雞塊放入油炸至金黃色後起鍋。|4.將雞塊與九層塔放入油鍋二次炸，一下下就好，將雞塊與九層塔一同取出即完成|,蒜|薑|油|優格|
https://icook.tw/recipes/97628,寒冬限定! 超濃郁黑糖桂圓薑母茶,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/97628/large_a8efe5430197a5f0.jpg,薑味濃郁的黑糖桂圓薑母茶~一喝下去全身都溫暖了唷 ^0^ 可以一次煮多一些放在冰箱裡想喝的時候就拿出來加熱~詳細圖文: http://micoberry....,老薑|桂圓乾|黑糖|,1.如果想加水稀釋的話就可以加水就好~|2.把老薑切片 我通常是會留著薑皮~ 因為薑皮也是蠻健康的|3.可以把薑片們都放入茶包袋裡~ (或是比較大的滷包也可以)|4.要磨成薑末也可以|5.把一鍋水煮開之後 整包薑放入水中 滾水煮10分鐘 煮出薑味|6.加入黑糖和桂圓 轉小火煮20分鐘即可~|,薑|糖|優格|
https://icook.tw/recipes/75824,電鍋零失敗♡蜂蜜蛋糕,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/75824/large_c4a2c3eecaedbed5.jpg,新手保證第一次就成功！用煮飯的電鍋和鬆餅粉，簡簡單單就能做出美味的蜂蜜蛋糕唷 ♡FB:www.facebook.com/AnshaCuisine,鬆餅粉|無鹽奶油|蛋黃|蛋白|糖|蜂蜜|,1.無鹽奶油切丁後等軟化，加一大匙糖用打蛋器攪拌成黃白色|2.慢慢加入鬆餅粉、蛋黃和蜂蜜，用抹刀或刮刀慢慢攪拌均勻|3.再拿一個鍋子，加入蛋白用打蛋器順時針快速打至起泡泡，再分三次加入30g的糖，持續攪拌至蛋白打發（用打蛋器沾起來不會滑落）|4.打發的蛋白慢慢加入步驟２的麵糊攪拌均勻，再倒入電子鍋的內鍋裡，就可以按下煮飯鍵|5.約５分鐘會跳起來，等１０分鐘再按第二次煮飯鍵，跳起來後再悶１０分鐘就可以倒出來囉！|6.本次是使用十人份電子鍋，所以比較扁一點！|7.如使用大同電鍋類，外鍋加１小杯的水，用水蒸的表面不會焦焦的，口感和電子鍋不一樣，也可使用瓦斯爐中小火蒸15分鐘，都很好吃唷 ♡|8.由於很多人沒有打蛋器，所以改良了更簡單的配方【大同電鍋♡水蒸蜂蜜蛋糕】只要簡單３步驟就可以完成http://icook.tw/recipes/75921|,奶油|蛋黃醬|蛋|糖|蜂蜜|優格|
https://icook.tw/recipes/97469, 韓國餐廳蒸雞蛋，식당계란찜,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/97469/large_6b4dcdc4dc1fe3a0.jpg,「啵啵啵」熱騰騰的韓式蒸雞蛋，只用煮一碗泡麵的時間，就可以用雞蛋，水和蔥完成的美味料理，軟嫩舒服的味道，這是韓國烤肉餐廳常常提供的菜，我很喜歡早飯搭配一起...,雞蛋|水|切碎的蔥|鹽|,"1.先打5個雞蛋，在碗裡加一點鹽拌好|2.1杯的水大火煮，滾了以後慢慢加蛋汁。蛋汁加完後用筷子攪拌好後轉中火|3.蛋汁周圍開始滾時，馬上用湯匙從旁邊開始攪一攪，從鍋底拌一拌,   所以蛋汁不會燒焦|4.慢慢凝固成又圓又軟時（約60%蛋汁煮好時），加切碎的蔥，馬上蓋上一個碗，轉小火煮3分鐘讓蒸蛋能鼓起來放氣|",蛋|蔥|鹽|優格|
https://icook.tw/recipes/97218,蛤蜊炊飯~電鍋版【穀盛壽喜燒】,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/97218/large_f0ac7af73d146693.jpg,"將蛤蜊的鮮美湯汁融入在飯裡,讓每一口盡是鮮味和海味,更重要的是只需一種調味料按下電鍋開關就可完成,真是太方便美味了!!歡迎來尋找幸福滋味&lt;粉絲團&gt;http...",白米|蛤蜊|牛蕃茄|蘆筍|榖盛壽喜燒|香油|白胡椒.七味辣椒粉(可省略)|,"1.備料,蘆筍洗淨切對半,牛蕃茄切丁.蛤蜊吐沙|2.一杯=180cc.1格=15c.c.=1大匙|3.再平均鋪上蛤蜊,外鍋放0.7杯的水,按下電鍋開關|4.電鍋跳起來後放入蘆筍、蕃茄丁及香油稍拌,外鍋加0.2杯的水再度放回電鍋,待開關跳起即可拿出|5.享用前灑上白胡椒.七味辣椒粉會更香哦!|6.|",蘆筍|油|胡椒|優格|
https://icook.tw/recipes/97271,年菜-筍蛤魷魚蒜【HOLA幸福食堂】,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/97271/large_ef841370aeae65e1.jpg,節節高昇圍爐吃筍，有『節節高昇』的意涵，冬筍螺肉魷魚蒜是常見的年菜菜色由於不是很喜歡罐頭螺肉的味道，因此稍微變化一下，改用蛤蠣取代，湯頭更顯自然鮮甜，食材...,乾魷魚|乾香菇|冬筍|蛤蠣|蒜苗|水|米酒|,1.乾魷魚用鹽水泡發：溫開水500cc+1大匙鹽拌勻，乾魷魚浸泡2~3小時。乾香菇也泡軟備用|2.將泡軟的魷魚清洗乾淨後，在魷魚內側面以斜片刀劃出菱形花紋，再切段（懶得切花，直接將魷魚切小段即可）|3.蒜苗斜切段，蒜白蒜綠分開|4.冬筍去殼切薄片。燒一鍋水（份量外，約800cc），水滾加少許鹽、放入筍片，小火煮三十分鐘後，撈起筍片沖冷水，瀝乾水分後備用|5.湯鍋加少許油，先爆香蒜白、魷魚、乾香菇後|6.加入水、冬筍片，小火加蓋續煮20分鐘|7.最後再加入蛤蠣、蒜綠、米酒，中火續煮5分鐘即可|,蒜|優格|
https://icook.tw/recipes/97334,原味年糕(電鍋版),https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/97334/large_404d2dc0b8735f96.jpg,&lt;原味年糕&gt;做年糕囉過年快到了，趕快學起來，小盒的年節可以擺放經濟實惠又方便做唷~~ Ps.材料份量1：1：1糯米粉：糖：水，若要加份量，蒸的時間要再斟酌...,糯米粉|黑糖|二號砂糖|水|15人份大同電鍋|糯米粉|黑糖|水|,1.糯米粉過篩備用。|2.糖水冷卻後拌進糯米粉。|3.倒進容器裡裝8分滿就好。|4.有悶約3~5分鐘。|5.過年時剛好可以擺放，很方便。|6.原味年糕切開面。|7.好好吃，黑糖味又香。|8.切開時又覺得很剛好，|9.可用廚房紙巾吸乾水份。|10.年糕蒸好，隔天切會比較好切。|11.專門蒸粿用的。|12.切開面，|,糖|糖|糖|優格|
https://icook.tw/recipes/97580,巧克力奶酥圈,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/97580/large_abb0c6b8f030af1a.jpg,酥鬆又濃郁的巧克力奶酥圈沾裹上融化的巧克力，無論是口感和外型，都非常吸引人！,軟化的無鹽奶油|糖粉|蛋白|低筋麵粉|無糖可可粉|融化的黑（或白）巧克力|開心果碎或乾燥果粒|,1.將軟化的無鹽奶油和糖粉用打蛋器（或電動攪拌器）攪打至顏色變白的乳霜狀，再加入蛋白打勻|2.篩入低筋麵粉和無糖可可粉|3.用橡皮刮刀拌勻即可，不要過度攪拌|4.將步驟3裝入有星口擠花嘴的擠花袋內|5.在鋪有烘焙紙的烤盤上，擠出直徑6公分的圓圈麵糊，每個麵糊之間要保持適當的間距|6.放入已預熱180℃的烤箱中，烤10-12分鐘。出爐後，移到網架上冷卻|7.用湯匙將奶酥圈的半邊淋上融化的巧克力|8.撒上開心果碎或乾燥果粒裝飾即可|,奶油|糖|蛋|麵粉|糖|巧克力|優格|
https://icook.tw/recipes/97337,「地瓜燒肉」一鍋到底-穀盛壽喜燒,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/97337/large_b8ff20d81c8154ae.jpg,地瓜是家裡的常備食材，它對人體的好處說不完。在營養學者眼中，它更被視為是排毒防癌食材的第一名。用地瓜來燒肉，材料簡單，步驟容易，輕輕鬆鬆保健家人的健康。★...,梅花肉(或五花肉)|地瓜|清水|蒜頭|薑片|紅辣椒|穀盛壽喜燒|米酒|黑糖|,"1.備好所有食材。梅花肉切塊狀，薑切片，蒜瓣剝除外皮，紅辣椒洗淨不切。地瓜削皮並切滾刀塊狀(和肉差不多大小)，再泡冷水，洗沖兩次去除白色澱粉質。|2.起一鍋(不放油)，先中火 乾煎梅花肉塊各面，煎出天然油脂。(約3分鐘)|3.將肉先移至鍋邊，再下<span class=""group_1"">A爆香材料</span>，利用煎肉產生的天然油脂，小火爆香後，再拌炒在一起。(約3分鐘)(天然油脂如不足，請酌量添加炒菜油1大匙)|4.開始下<span class=""group_2"">B調味料</span>。鍋裡挪出空位，先放進黑糖(brown sugar)，再加上1大匙的水，稍加攪拌預防焦底，黑糖液起大泡泡時，立即與肉拌炒在一起。(約2分鐘)(上了糖色，肉色更晶亮)|5.接著，加進米酒和壽喜燒醬，炒出醬香。(約3分鐘)|6.再放進地瓜略為翻炒。|7.最後，倒進清水略蓋食材(300-400ml)，先轉大火煮滾，再轉小火，蓋鍋蓋燜煮25-30分鐘收汁。(中途須翻炒食材一次，使之均勻入味)(甜醬汁容易焦底，最後5分鐘須特別留意)(如時間到卻未收汁，可掀蓋改用中火收汁)|8.完成囉〜清腸胃的養生好料理♪|",蒜|薑|辣椒|糖|優格|
https://icook.tw/recipes/97908,九層塔辣炒水煮蛋,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/97908/large_b7319110299348ea.jpg,水煮蛋變身吃法:水煮蛋+美式辣醬+素蠔油+九層塔＝變身後的水煮蛋、提味爽口用心擺盤、家常水煮蛋也可成為一道宴客菜!,水煮蛋|紅蘿蔔|九層塔|芝麻|［調味料］素蠔油|［調味料］美式辣醬|,1.水煮蛋橫切成4~5片|2.紅蘿蔔切片|3.九層塔切絲|4.油鍋煎水煮蛋切片至兩面金黃色、盛起備用|5.原鍋下紅蘿蔔片略炒、下［調味料］煮開|6.拌藕粉勾薄芡、下4的煎蛋與3的九層塔拌勻、起鍋盛盤灑芝麻粒。|,蛋|油|優格|
https://icook.tw/recipes/97138,Mimi♥沙朗牛排＋祕方醬料【鮮食家】,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/97138/large_f3ae1e358e002452.jpg,牛排讓人讚嘆的精彩部分就是美好的油花，來自紐西蘭純淨環境的牛排，經得起細心品嚐，只要四分鐘就煎出恰好的七分熟，難以相信的美味就這麼簡單。咪咪愛料理歡迎你！...,玫瑰廚房-紐西蘭沙朗牛排|橄欖油|鹽|黑胡椒|馬鈴薯|花椰菜|玉米筍|無鹽奶油|新鮮迷迭香|大蒜|鹽|,"1.將馬鈴薯切丁，水煮15分鐘取出。|2.花椰菜及玉米筍切好，水煮2分鐘取出。|3.新鮮迷迭香切碎，切蒜末。如果沒有新鮮迷迭香，也可使用乾燥迷迭香。|4.將冷凍的紐西蘭沙朗牛排解凍至室溫。|5.兩面抹上橄欖油、鹽、黑胡椒。|6.烙痕鐵鍋中火熱鍋2分鐘，將牛排放入，1分鐘後翻面。|7.兩面都煎1分鐘後，再翻面90度角烙出格紋，煎1分鐘。|8.第二面格紋煎1分鐘後即起鍋，兩面各2次共4分鐘。厚度約1公分的牛排煎4分鐘約為七分熟。如果是約3公分的牛排需要8分鐘做到七分熟。|9.<span class=""group_1"">迷迭香奶油</span>：將奶油、蒜末、迷迭香末、鹽放入醬料鍋中，融化攪勻後即可使用。|10.牛排擺盤後，盛入馬鈴薯及蔬菜，將<span class=""group_1"">迷迭香奶油</span>淋上牛排、馬鈴薯、蔬菜，即可上桌。|",牛排|油|鹽|胡椒|馬鈴薯|玉米|奶油|蒜|鹽|優格|
